date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:12:52	3904/3904	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Aug%202018%2007:22:28%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/logo-footer-1.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/logo-footer-1.png	(from http://klbtheme.com/groci/)
06:12:53	58705/58705	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:12:34%20GMT	http://klbtheme.com/groci/?add-to-cart=63	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexc887.html	(from http://klbtheme.com/groci/)
06:12:53	3427/3427	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2009:02:29%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/google.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/google.png	(from http://klbtheme.com/groci/)
06:12:58	57658/57658	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:12:40%20GMT	http://klbtheme.com/groci/product/washed-sugar-snap-peas/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/washed-sugar-snap-peas/index.html	(from http://klbtheme.com/groci/)
06:13:00	3138/3138	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2009:02:29%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/apple.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/apple.png	(from http://klbtheme.com/groci/)
06:13:03	59654/59654	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:12:56%20GMT	http://klbtheme.com/groci/?add-to-cart=61	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index3f1d.html	(from http://klbtheme.com/groci/)
06:13:03	56817/56817	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:12:58%20GMT	http://klbtheme.com/groci/product/organic-italian-parsley/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-italian-parsley/index.html	(from http://klbtheme.com/groci/)
06:13:04	15804/15804	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2009:02:29%20GMT	http://klbtheme.com/groci/wp-content/uploads/2018/08/payment_methods.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/uploads/2018/08/payment_methods.png	(from http://klbtheme.com/groci/)
06:13:11	60589/60589	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:06%20GMT	http://klbtheme.com/groci/?add-to-cart=59	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexaa11.html	(from http://klbtheme.com/groci/)
06:13:12	14585/14585	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:03%20GMT	http://klbtheme.com/groci/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.3	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/contact-form-7/includes/js/scriptsaead.js	(from http://klbtheme.com/groci/)
06:13:14	58156/58156	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:12:59%20GMT	http://klbtheme.com/groci/product/organic-strawberry/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-strawberry/index.html	(from http://klbtheme.com/groci/)
06:13:14	9566/9566	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://klbtheme.com/groci/)
06:13:18	58154/58154	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:09%20GMT	http://klbtheme.com/groci/product/organic-vegetable/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-vegetable/index.html	(from http://klbtheme.com/groci/)
06:13:18	1846/1846	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://klbtheme.com/groci/)
06:13:19	61537/61537	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:10%20GMT	http://klbtheme.com/groci/?add-to-cart=29	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexada1.html	(from http://klbtheme.com/groci/)
06:13:20	1518/1518	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.minedb1.js	(from http://klbtheme.com/groci/)
06:13:27	62473/62473	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:20%20GMT	http://klbtheme.com/groci/?add-to-cart=72	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexebbf.html	(from http://klbtheme.com/groci/)
06:13:27	2568/2568	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.minedb1.js	(from http://klbtheme.com/groci/)
06:13:31	60519/60519	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:18%20GMT	http://klbtheme.com/groci/product/organic-sweet-corn/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-sweet-corn/index.html	(from http://klbtheme.com/groci/)
06:13:31	1078/1078	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Aug%202018%2006:53:01%20GMT	http://klbtheme.com/groci/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-includes/js/comment-reply.min5010.js	(from http://klbtheme.com/groci/)
06:13:36	60725/60725	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:24%20GMT	http://klbtheme.com/groci/product/organic-gold-creamer-potatoes/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-gold-creamer-potatoes/index.html	(from http://klbtheme.com/groci/)
06:13:40	70682/70682	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:25:59%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/bootstrap/js/bootstrap.bundle.min.js?ver=1.0	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/bootstrap/js/bootstrap.bundle.min5152.js	(from http://klbtheme.com/groci/)
06:13:41	61337/61337	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:26%20GMT	http://klbtheme.com/groci/product/native-organic-papaya/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/native-organic-papaya/index.html	(from http://klbtheme.com/groci/)
06:13:45	75005/75005	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/select2/select2.full.min.js?ver=4.0.3	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/select2/select2.full.minfa0c.js	(from http://klbtheme.com/groci/)
06:13:47	63417/63417	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:33%20GMT	http://klbtheme.com/groci/?add-to-cart=70	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexf6b1.html	(from http://klbtheme.com/groci/)
06:13:48	22922/22922	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:28:04%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/owl.carousel.js?ver=1.0	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/owl.carousel5152.js	(from http://klbtheme.com/groci/)
06:13:58	62554/62554	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:37%20GMT	http://klbtheme.com/groci/product/fresh-red-seedless-grapes/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/fresh-red-seedless-grapes/index.html	(from http://klbtheme.com/groci/)
06:13:58	64359/64359	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:46%20GMT	http://klbtheme.com/groci/?add-to-cart=69	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexdb32.html	(from http://klbtheme.com/groci/)
06:13:59	5877/5877	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:24:31%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/js/custom.js?ver=1.0	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/js/custom5152.js	(from http://klbtheme.com/groci/)
06:13:59	1398/1398	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Aug%202018%2006:57:36%20GMT	http://klbtheme.com/groci/wp-includes/js/wp-embed.min.js?ver=4.9.8	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-includes/js/wp-embed.min5010.js	(from http://klbtheme.com/groci/)
06:14:00	19710/19710	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.5.2	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min4245.js	(from http://klbtheme.com/groci/)
06:14:01	10051/10051	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Aug%202018%2008:46:04%20GMT	http://klbtheme.com/groci/wp-content/plugins/login-with-ajax/widget/loading.gif	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/login-with-ajax/widget/loading.gif	(from http://klbtheme.com/groci/wp-content/plugins/login-with-ajax/widget/widget.css?ver=3.1.7)
06:14:01	847/847	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Aug%202018%2008:46:03%20GMT	http://klbtheme.com/groci/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://klbtheme.com/groci/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.3)
06:14:08	65306/65306	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:51%20GMT	http://klbtheme.com/groci/?add-to-cart=68	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index93a1.html	(from http://klbtheme.com/groci/)
06:14:23	315920/315920	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Aug%202018%2008:27:49%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfont.eot?v=2.1.99	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfonte761.eot	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/css/materialdesignicons.min.css?ver=1.0)
06:14:34	117600/117600	---M--	200	added ('OK')	font/woff2	date:Wed,%2022%20Aug%202018%2008:28:01%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfont.woff2?v=2.1.99	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfonte761.woff2	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/css/materialdesignicons.min.css?ver=1.0)
06:14:36	315920/315920	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Aug%202018%2008:27:49%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfontd41d.eot	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/css/materialdesignicons.min.css?ver=1.0)
06:14:47	155736/155736	---M--	200	added ('OK')	font/woff	date:Wed,%2022%20Aug%202018%2008:27:56%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfont.woff?v=2.1.99	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfonte761.woff	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/css/materialdesignicons.min.css?ver=1.0)
06:15:25	2404089/2404089	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Aug%202018%2008:28:57%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfont.svg?v=2.1.99	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfonte761.svg	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/css/materialdesignicons.min.css?ver=1.0)
06:15:25	315700/315700	---M--	200	added ('OK')	font/ttf	date:Wed,%2022%20Aug%202018%2008:27:58%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfont.ttf?v=2.1.99	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/icons/fonts/materialdesignicons-webfonte761.ttf	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/icons/css/materialdesignicons.min.css?ver=1.0)
06:15:29	64674/64674	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:13:54%20GMT	http://klbtheme.com/groci/product/organic-grape-tomatoes/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-grape-tomatoes/index.html	(from http://klbtheme.com/groci/)
06:15:32	66253/66253	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:14:05%20GMT	http://klbtheme.com/groci/?add-to-cart=66	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index9372.html	(from http://klbtheme.com/groci/)
06:15:33	31124/31124	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Sep%202018%2013:15:31%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/img/login.jpg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/img/login.50.delayed	(from http://klbtheme.com/groci/wp-content/themes/groci/css/stylem.css?ver=1.0)
06:15:34	108/108	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:28:00%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/grabbing.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/grabbing.png	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/owl.carousel.css?ver=1.0)
06:15:41	31124/31124	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Sep%202018%2013:15:40%20GMT	http://klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/AjaxLoader.gif	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/AjaxLoader.gif	(from http://klbtheme.com/groci/wp-content/themes/groci/vendor/owl-carousel/owl.theme.css?ver=1.0)
06:15:41	302/302	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:42	323/323	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/info.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:42	244/244	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:42	495/495	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:42	712/712	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:43	841/841	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:43	694/694	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:43	544/544	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:43	590/590	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:44	682/682	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:44	705/705	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
06:15:44	674/674	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:06%20GMT	http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://klbtheme.com/groci/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.2)
